                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.61833,                0.69488,                0.91737,                0.93701,                0.99679,                  0.995,                 0.8743,                0.61639,                0.79605,                0.92702,             0.00070125,             0.00070125,             0.00070125
                     85,                0.65762,                0.66223,                0.89505,                0.93701,                0.99679,                  0.995,                 0.8743,                0.61639,                0.79605,                0.92702,             0.00070359,             0.00070359,             0.00070359
                     86,                0.64999,                 0.6743,                0.93136,                0.93701,                0.99679,                  0.995,                 0.8743,                0.61639,                0.79605,                0.92702,             0.00070578,             0.00070578,             0.00070578
                     87,                 0.6291,                0.66083,                0.92114,                0.95224,                      1,                  0.995,                 0.8831,                0.60027,                0.76925,                0.90918,             0.00070783,             0.00070783,             0.00070783
                     88,                0.63942,                0.63593,                0.93207,                0.95224,                      1,                  0.995,                 0.8831,                0.60027,                0.76925,                0.90918,             0.00070974,             0.00070974,             0.00070974
                     89,                0.58105,                0.68506,                0.97514,                0.95224,                      1,                  0.995,                 0.8831,                0.60027,                0.76925,                0.90918,             0.00071151,             0.00071151,             0.00071151
                     90,                0.63797,                0.65499,                 0.9211,                0.95224,                      1,                  0.995,                 0.8831,                0.60027,                0.76925,                0.90918,             0.00071314,             0.00071314,             0.00071314
                     91,                0.63737,                0.69093,                0.90777,                      1,                 0.9974,                  0.995,                0.88065,                0.64289,                0.75155,                0.91087,             0.00071463,             0.00071463,             0.00071463
                     92,                0.61768,                0.75455,                0.89551,                      1,                 0.9974,                  0.995,                0.88065,                0.64289,                0.75155,                0.91087,             0.00071597,             0.00071597,             0.00071597
                     93,                0.58794,                0.70037,                0.94748,                      1,                 0.9974,                  0.995,                0.88065,                0.64289,                0.75155,                0.91087,             0.00071718,             0.00071718,             0.00071718
                     94,                0.61918,                0.68071,                0.89754,                      1,                 0.9974,                  0.995,                0.88065,                0.64289,                0.75155,                0.91087,             0.00071824,             0.00071824,             0.00071824
                     95,                0.61584,                0.66687,                0.90533,                0.99313,                0.99294,                  0.995,                0.90124,                0.64823,                0.68949,                0.89935,             0.00071916,             0.00071916,             0.00071916
                     96,                0.59758,                0.83787,                 1.0025,                0.99313,                0.99294,                  0.995,                0.90124,                0.64823,                0.68949,                0.89935,             0.00071994,             0.00071994,             0.00071994
                     97,                0.62889,                0.67951,                0.95131,                0.99313,                0.99294,                  0.995,                0.90124,                0.64823,                0.68949,                0.89935,             0.00072058,             0.00072058,             0.00072058
                     98,                0.52309,                0.61672,                0.91566,                0.99313,                0.99294,                  0.995,                0.90124,                0.64823,                0.68949,                0.89935,             0.00072108,             0.00072108,             0.00072108
                     99,                0.66527,                0.76731,                0.91763,                 0.9948,                0.99357,                  0.995,                0.87136,                0.63084,                0.63026,                0.89783,             0.00072143,             0.00072143,             0.00072143
                    100,                0.59831,                0.68798,                0.87373,                 0.9948,                0.99357,                  0.995,                0.87136,                0.63084,                0.63026,                0.89783,             0.00072164,             0.00072164,             0.00072164
                    101,                 0.6094,                0.60688,                0.93963,                 0.9948,                0.99357,                  0.995,                0.87136,                0.63084,                0.63026,                0.89783,             0.00072164,             0.00072164,             0.00072164
                    102,                0.65802,                0.75202,                0.96987,                 0.9948,                0.99357,                  0.995,                0.87136,                0.63084,                0.63026,                0.89783,             0.00071457,             0.00071457,             0.00071457
                    103,                0.57844,                0.61332,                0.89846,                0.99293,                0.99945,                  0.995,                0.88028,                0.59916,                0.59261,                0.88468,              0.0007075,              0.0007075,              0.0007075
                    104,                0.66209,                0.69796,                0.94558,                0.99293,                0.99945,                  0.995,                0.88028,                0.59916,                0.59261,                0.88468,             0.00070042,             0.00070042,             0.00070042
                    105,                0.65115,                0.61548,                0.91209,                0.99293,                0.99945,                  0.995,                0.88028,                0.59916,                0.59261,                0.88468,             0.00069335,             0.00069335,             0.00069335
                    106,                0.70644,                0.80809,                0.97968,                0.99293,                0.99945,                  0.995,                0.88028,                0.59916,                0.59261,                0.88468,             0.00068628,             0.00068628,             0.00068628
                    107,                0.59952,                0.69218,                0.96127,                0.99418,                0.99489,                  0.995,                0.87388,                0.57313,                0.57524,                0.88474,              0.0006792,              0.0006792,              0.0006792
                    108,                0.61427,                0.81446,                0.94008,                0.99418,                0.99489,                  0.995,                0.87388,                0.57313,                0.57524,                0.88474,             0.00067213,             0.00067213,             0.00067213
                    109,                0.65537,                0.72721,                0.97053,                0.99418,                0.99489,                  0.995,                0.87388,                0.57313,                0.57524,                0.88474,             0.00066506,             0.00066506,             0.00066506
                    110,                0.59394,                0.61741,                0.92814,                0.99418,                0.99489,                  0.995,                0.87388,                0.57313,                0.57524,                0.88474,             0.00065798,             0.00065798,             0.00065798
                    111,                0.63908,                0.62989,                0.87954,                0.99439,                0.98816,                  0.995,                 0.8681,                0.55348,                0.58577,                0.88896,             0.00065091,             0.00065091,             0.00065091
                    112,                0.67195,                0.78081,                0.96299,                0.99439,                0.98816,                  0.995,                 0.8681,                0.55348,                0.58577,                0.88896,             0.00064384,             0.00064384,             0.00064384
                    113,                0.67007,                0.61552,                0.94315,                0.99439,                0.98816,                  0.995,                 0.8681,                0.55348,                0.58577,                0.88896,             0.00063676,             0.00063676,             0.00063676
                    114,                0.64913,                0.68247,                0.92996,                0.99439,                0.98816,                  0.995,                 0.8681,                0.55348,                0.58577,                0.88896,             0.00062969,             0.00062969,             0.00062969
                    115,                 0.6316,                0.64499,                0.90692,                 0.9971,                0.99907,                  0.995,                0.87391,                0.54458,                0.58662,                0.89639,             0.00062262,             0.00062262,             0.00062262
                    116,                0.66045,                 1.2323,                0.98769,                 0.9971,                0.99907,                  0.995,                0.87391,                0.54458,                0.58662,                0.89639,             0.00061554,             0.00061554,             0.00061554
                    117,                0.56256,                0.60028,                0.94416,                 0.9971,                0.99907,                  0.995,                0.87391,                0.54458,                0.58662,                0.89639,             0.00060847,             0.00060847,             0.00060847
